full_text;manual_label;text_label
Mahasiswa di Aceh Barat Kritik Efisiensi Anggaran di Bidang Kesehatan dan Pendidikan https://t.co/g31sXklP9V;4;netral
Update Pendidikan: Tata Kelola Dan Koordinasi — bukannya kmrn anggaran tata kelola dan koordinasi bakalan bikin pendidikan kan banget (terkait akses pendidikan) #IndonesiaGelap2025 #AdadiKompas #Discussion #Indonesia #Education;1;senang
@Nyyxm1124 @jackjackparrr Pendidikan di Indonesia belum memadai di awal 2025. Ada kesenjangan besar terutama di daerah pedesaan di mana hampir 30% anak tidak menyelesaikan SD. Pelatihan guru juga masih kurang dan kualitas belajar rendah. Meski ada kemajua;5;takut
adek aku kmrn sblm sekolah bilang mau dapet makan gratis pulang-pulang malah cerita makan gacoan pake uang kas wkwkkw trs dibilang makanya jgn percaya.... sebagian teks hilang;3;terkejut
IMO Pendidikan/Tata Kelola Dan Koordinasi: Setuju, tata kelola dan koordinasi solusi strategis buat pendidikan banget. #EfisiensiAnggaran #pendidikan #Opinion #Indonesia #Guru;1;senang
Pembangunan yang linier ini sudah disepakati oleh Provinsi dan 35 bupati dan wali kota. Sebagian besar alokasi anggaran ditekankan untuk menyasar program infrastruktur. Baik itu infrastruktur jalan pertanian hingga pendidikan. Sebab infrastruktur itu merupakan layanan dasar. https://t.co/dJ0glbMv5e;4;netral
salut buat Bu Sri Mulyani meski ada efisiensi anggaran beasiswa KIP dan lainnya tetep aman! Kebijakan keren demi masa depan pendidikan anak bangsa https://t.co/jit5SRII5S;7;marah
Kabar Pendidikan: Digitalisasi Dan Teknologi √¢¬Ä¬î Speechless! digitalisasi dan teknologi buat pendidikan kenapa parah! (terkait kompetensi guru) #jasacoding #Update #Indonesia #Siswa;3;terkejut
IMO Pendidikan/Pemerataan Dan Inklusivitas: Speechless! pemerataan dan inklusivitas buat pendidikan wow banget! #SobATRBPN #DIGESER_UNTUK_RAKYAT #Discussion #Opinion #Guru;3;terkejut
@budimandjatmiko @prabowo Stop MBG alihkan anggaran 250T itu buat Sekolah berkualitas..!!;6;sedih
@txtdrimedia Jgn asbun pak...dana sebesar itu lebih baik di berikan ke para guru honorer di daerah tertinggal kasian mereka cuma di gaji 200/300rb perbln...kesenjangan sosial;7;marah
Boro2 pake AI . Di sekolahnya aja banyak yg GK punya komputer pak. Sekolah juga ngelarang siswa pake hp pas jam pelajaran kan. Bener2 asal bacot GK sih.;7;marah
Mata pelajaran AI? Serius???? Currently studying Data Science buat S2 literally temen2 gue yg S1 nya Comp Sci pada disuruh ulang some maths module (Math Logic Linear Algebra) dan juga Computation and Complexity. Lah ini tiba2 ada mapel AI di sekolah?? SERIUS GA SIH?;7;marah
Setuju nggak kalau Pemerataan Dan Inklusivitas bikin Pendidikan makin efisien? Sedih bgt ?? lihat pemerataan dan inklusivitas di pendidikan makin sedih ??. #BRIkanEkonomiHijau #qrisbri #Discussion #Opinion #Siswa;6;sedih
Bagaimana menurut kalian soal Digitalisasi Dan Teknologi di Pendidikan? Speechless! digitalisasi dan teknologi buat pendidikan keren parah! #IndonesiaMaju #AI #Opinion #Update #Siswa;3;terkejut
graduate di lapangan sekolah. dramanya paling sempet hampir gaada graduation gara ketos pas angkatan gue kaga jelas wkwk itu jg yg menyebabkan graduate cuma di sekolah ga di gedung;5;takut
Ada masukan buat Pemerataan Dan Inklusivitas di Pendidikan? Setuju pemerataan dan inklusivitas bakalan bikin pendidikan kebijakan sih (terkait akses pendidikan) #BRInvestasiHijau #qrisbri #Opinion #Discussion #Siswa;2;percaya
@DhanWicaksono @_sixbalax_ @5teV3n_Pe9eL kalau guru BK berkualitas dan bisa mengarahkan merata di semua sekolah ya bisa bagus. kalau guru BK berkualitas tidak merata ya anak-anak belum karuan bisa memilih sesuai dengan yang dibutuhkan. masalahnya sudahlah;7;marah
Info Pendidikan: Sumber Daya Manusia — Miris lihat sumber daya manusia di pendidikan makin riweh 😭. (terkait kompetensi guru) #lowongankerja #carikerja #Update #Indonesia #Siswa;5;takut
IMO Pendidikan/Digitalisasi Dan Teknologi: @murtadhaone1 @gibran_tweet alamak lihat digitalisasi dan teknologi di pendidikan makin sedih ??.;6;sedih
SV UNP Terima Kunjungan Palito 88 Kolaborasi dalam Pendidikan Vokasi https://t.co/Knka64itA8;4;netral
Setuju nggak kalau Sarana Dan Prasarana bikin Pendidikan makin efisien? Speechless! sarana dan prasarana buat pendidikan profil parah! #SekolahRakyat #UangKita #Indonesia #Update #Guru;2;percaya
Setuju nggak kalau Sumber Daya Manusia bikin Pendidikan makin efisien? OMG! 🤯 #PIP #lowongankerja #Update #Opinion #Siswa;2;percaya
lanjutkan Kejagung! Pendidikan harus bebas korupsi https://t.co/JwZgYpgyCB;1;senang
Kabar Pendidikan: Tata Kelola Dan Koordinasi — mahasiswi dan mahasiswa! tata kelola dan koordinasi di pendidikan bahagia bgt! (terkait kompetensi guru) #EfisiensiAnggaran #Nusantara #Discussion #Opinion #Guru;7;marah
bahkan skrg guru ada pelatihan pake ai kek knp semua muanya tuh ai;3;terkejut
Kabar Pendidikan: Pemerataan Dan Inklusivitas ¬ó Aduh! pemerataan dan inklusivitas di pendidikan rawan maka nih. (terkait kompetensi guru);5;takut
Info Pendidikan: Sarana Dan Prasarana ‚Äî Yakin sih üíØ #SekolahRakyat #Indonesia #Discussion #Pendidikan;2;percaya
Update Pendidikan: Pemerataan Dan Inklusivitas ¬ó Alhamdulillah pemerataan dan inklusivitas di pendidikan makin balik bgt! (terkait kualitas pembelajaran) #qrisbri #KomitmenBRI #Discussion #Opinion #Siswa;1;senang
@bashorians Gue akan membahas Efisiensi Anggaran Pendidikan untuk Perguruan Tinggi dan kita akan lihat apakah ini berdampak besar banget untuk anak-anak dari Kelas Menengah-Bawah? Gue akan bahas di mentoring hari Jumat 14 Februari 2025 Pukul 19.30 WIB. yg;1;senang
IMO Pendidikan/Pemerataan Dan Inklusivitas: Speechless! pemerataan dan inklusivitas buat pendidikan nulis parah! #DIGESER_UNTUK_RAKYAT #ESGBRI #Update #Indonesia #Pendidikan;2;percaya
Setuju nggak kalau Digitalisasi Dan Teknologi bikin Pendidikan makin efisien? Setuju digitalisasi dan teknologi bakalan bikin pendidikan optimis banget #IndonesiaMaju #Opinion #Indonesia #Education;2;percaya
Menurut saya, Sumber Daya Manusia di Pendidikan itu Alhamdulillah sumber daya manusia di pendidikan makin honestly bgt! #carikerja #Humaniora #Update #Discussion #Siswa;7;marah
Makanya jangan dikit2 bansos. Rakyat tuh diantaranya butuh lapangan kerja yg banyak syarat kerja yg mudah dijangkau harga bahan pokok&amp;7;marah
Menempatkan pendidikan nomor satu dalam APBN bahwa alokasi anggaran tersebut mencerminkan perhatian pemerintah terhadap sektor pendidikan https://t.co/1fv47v60hk;1;senang
Update Pendidikan: Pemerataan Dan Inklusivitas ¬ó https://t.co/nw9hkxv6wm sekolah swasta pemerataan dan inklusivitas solusi strategis buat pendidikan banget. #SobATRBPN #KonsistensiBRI #Opinion #Update #Guru;2;percaya
Ekonomi inklusif dan ramah lingkungan jadi prioritas pembiayaan BRI. #KonsistensiBRI #BRInvestasiHijau #qrisbri https://t.co/dUdqZkAB8P;1;senang
Asisten Guru PT. STEM Play Indonesia Bandung Kota Kualifikasi: 1. Pendidikan minimal D3/S1 Pendidikan atau sejenis 2. Memiliki minat dan passion di bidang pendidikan anak 3. Mampu bekerja dalam tim dan berkomunikasi dengan baik Apply: https://t.co/Xa0ga6FzMu #loker #cariloker;3;terkejut
Pendidikan negeri di Indonesia enak murah bahkan ada yg gratis. Tapi apa? Kurikulum tiap ganti menteri ganti kebijakan guru digaji sangat rendah lingkungan yang tidak kondusif untuk belajar tenaga pengajar pun seringkali tidak profesional dan asal mengejar KKM;6;sedih
Info Pendidikan: Sarana Dan Prasarana ‚Äî Waduh! sarana dan prasarana di pendidikan rawan maghfir26610206 banget. (terkait akses pendidikan) #SekolahRakyat #AdadiKompas #Indonesia #Opinion #Guru;4;netral
Kabar Pendidikan: Sumber Daya Manusia — Speechless! sumber daya manusia buat pendidikan wahana banget! #IndonesiaEmas #AdadiKompas #Update #Opinion #Education;2;percaya
@PerintisX Itu baru dr dana bos.. belum lagi kalau ada dana komitenya.... Korupsi terbesar di bidang pendidikan itu dr dana BOS.;6;sedih
Menurut saya, Tata Kelola Dan Koordinasi di Pendidikan itu Gw yakin, tata kelola dan koordinasi solusi strategis buat pendidikan sih. #pendidikan #LangkahTepatEkonomiKuat #Update #Discussion #Siswa;1;senang
MEREKA HANYA INGIN BELAJAR... Pemkab Deli Serdang menyegel gedung sekolah Al-Washliyah mengganggu proses belajar. Ketua PW Al-Washliyah Sumut menyayangkan aksi dari Pemkab Deli Serdang ini. https://t.co/pid6Wx4JOh #SekolahAlWashliyah #PemkabDeliSerdang #PenyegelanSekolah https://t.co/7bXzzriDGi;5;takut
Ybs ini juga menjalankan ide tsb ketika jadi dirjen. Banyak D-3 sudah jadi D-4. Hasil revitalisasi ini pendidikan vokasi di perguruan tinggi sekarang jadi rebutan calon mahasiswa. Sudah dipandang setara betulan. Bahkan S-2 dan S-3 terapan makin marak.;4;netral
Bagaimana menurut kalian soal Pemerataan Dan Inklusivitas di Pendidikan? pemda diy menyampaikan pemerataan dan inklusivitas di pendidikan jangan sampai untuk nih;5;takut
IMO Pendidikan/Tata Kelola Dan Koordinasi: Sedih bgt 😢 lihat tata kelola dan koordinasi di pendidikan makin tutup banget. (terkait akses pendidikan) #EfisiensiAnggaran #pendidikan #Update #Indonesia #Pendidikan;5;takut
Bagus nih pembangunan infrastruktur di Bumi Cendrawasih semakin berkembang! Dengan gedung sekolah baru klinik kesehatan dan jalan baru prospek Bumi Cendrawasih semakin menjanjikan. Dukung selalu inisiatif pemerintah daerah! Karena PAPUA Adalah INDONESIA https://t.co/h3NByTFfWo;1;senang
Kabar Pendidikan: Sumber Daya Manusia — Setuju, sumber daya manusia solusi strategis buat pendidikan banget. #IndonesiaMaju #SahabatBispar #Update #Discussion #Pendidikan;1;senang
@asiyah_nay @SelaweTingwe @acupofshi Selain agama sekolah swasta jg sekarang dinilai lebih unggul dari banyak sisi misalnya kualitas guru lingkungan fasilitas dll. Aku kalau ada budget lebih juga pengennya anakku swasta..;1;senang
Eks staf khusus (stafsus) mantan Menteri Pendidikan Kebudayaan Riset dan Teknologi (Mendikbudristek) Nadiem Makarim Jurist Tan tiga kali mangkir dari panggilan Kejaksaan Agung (Kejagung) karena berada di luar negeri. Korps Adhyaksa kini menunggu masa berakhirnya izin tinggal https://t.co/eK3HP9vuJ2;4;netral
DPR Restui Tambahan Anggaran 2026 Kemenag Tancap Gas di Sektor Pendidikan https://t.co/rsG4XfB00v;1;senang
Info Pendidikan: Pemerataan Dan Inklusivitas ¬ó Gw yakin pemerataan dan inklusivitas solusi strategis buat pendidikan sih. #pendidikan #qrisbri #Opinion #Update #Education;2;percaya
Thread 🧵 Pendidikan — Tata Kelola Dan Koordinasi: Waduh! tata kelola dan koordinasi di pendidikan rawan khawatir nih. #PrabowoSubianto #EfisiensiUntukBangsa #Opinion #Update #Guru;4;netral
Menjaga pendidikan dan kesehatan tetap diutamakan di tengah kebutuhan efisiensi anggaran adalah keputusan tepat #EfisiensiUntukBangsa;1;senang
@danawallet jdi makin betah banget pake dana suka dana banget dgn qrisnya;1;senang
Kabar Pendidikan: Sumber Daya Manusia — Alhamdulillah sumber daya manusia di pendidikan makin malah bgt! (terkait akses pendidikan) #PIP #carikerja #Update #Indonesia #Pendidikan;7;marah
@streetlawyers85 @AreaCakung klo jadi uang negara dibuat apa? fasilitas ttp jelek kerja ttp susah pendidikan juga ampas;7;marah
Siatem zonasi ini paling gajelas kebijakannya di ranah pendidikan sih asli ribetin bikin ribet yg mau masuk sekolah negeri. Ini yg bikin negeri sekarang jadibga berkualitas ga kaya dulu! Siapa yg bikin kebijakan ini sih otaknya kemana tau;6;sedih
slma ini blm pernah liat org ni kerja melalui kebijakan untuk memperbaiki pendidikan ekonomi lapangan kerja preman2 parkir liar kesehatan jalanan rusak.Diperhatiin c gebrakan'y ga trllu significant unt kesejahteraan rakyat. Org sunda komen'y sllu angger w dahar mah hese;5;takut
Setuju nggak kalau Digitalisasi Dan Teknologi bikin Pendidikan makin efisien? Waduh! digitalisasi dan teknologi di pendidikan rawan nah nih.;5;takut
GURU GURU DI GRUP SEKOLAH EMAK GW BIKIN FOTO AI YG GHIBLI GHIBLI ITU trus sama emak gw dijadiin sw lgsg gw beri paham trus dihapus sma blio. #sikap;7;marah
Ada masukan buat Pemerataan Dan Inklusivitas di Pendidikan? @kompascom pa gub lihat pemerataan dan inklusivitas di pendidikan makin prihatin banget. #ESGBRI #pendidikan #Discussion #Indonesia #Siswa;6;sedih
@futuristartnft @mautauje @MARQUEZ__93 @prabowo Gibran Rakabuming Raka Wapres RI dinilai cerdas oleh sebagian orang karena fokusnya pada AI dan inovasi seperti dorongan coding di sekolah dan sekolah AI di Solo. Namun banyak yang skeptis menyebutnya nepo b;1;senang
Bro pemerintah bukan hanya melaksanakan kebijakan tapi menggunakan seluruh daya untuk memenuhi aspirasi masyarakat: hidup setara pekerjaan baik pendidikan setara dan masa yang akan datang yang aman. Tak Ada Kata Lelah;7;marah
Update Pendidikan: Pemerataan Dan Inklusivitas ¬ó Miris lihat pemerataan dan inklusivitas di pendidikan makin sedih banget. #BRIFokusUMKM #KonsistensiBRI #Update #Opinion #Pendidikan;6;sedih
@Abe_Mukti Izin Pak Menteri. Salah satu program prioritas dan mendesak menurut saya yaitu distribusi guru ASN secara merata di semua satuan pendidikan. Pihak Kemdikbud bisa menggunakan database dapodik untuk melihat rasio guru dan siswa.;3;terkejut
Melalui DIPA pemerintah dapat memastikan penggunaan anggaran negara tepat sasaran termasuk untuk pembangunan infrastruktur pendidikan kesehatan dan perlindungan sosial. Semua ini tidak lepas dari kontribusi pajak yang #KawanPajak bayarkan. https://t.co/aNJowjkeQd;3;terkejut
Dinas Pendidikan dan Kebudayaan Kalimantan Barat bilang pembelajaran SMA di Kalbar akan menggunakan sistem digitalisasi di semua pembelajaran. #publisherstory #hipontianak https://t.co/8HaO0Bdj2o;4;netral
Kepala Dinas Pendidikan Mandailing Natal Terjaring OTT Polda Sumut Terkait Rekrutmen PPPK Guru https://t.co/YtiTtFXzuZ;3;terkejut
Kabar Pendidikan: Digitalisasi Dan Teknologi √¢¬Ä¬î kejaksaan agung menjadwalkan digitalisasi dan teknologi solusi strategis buat pendidikan sih. (terkait akses pendidikan) #jasacoding #Indonesia #Update #Education;2;percaya
Menurut saya, Sumber Daya Manusia di Pendidikan itu Gw yakin, sumber daya manusia solusi strategis buat pendidikan sih. #IndonesiaEmas #cariloker #Opinion #Update #Pendidikan;1;senang
@agathadew_ Pendidikan yang merata akan menjamin setiap anak mendapat kesempatan belajar yang adil berkat anggaran yang DIGUNAKAN UNTUK RAKYAT memperbaiki fasilitas dan kualitas pengajaran. LEBIH PAHAM LEBIH JELAS;6;sedih
Pendapatku soal Digitalisasi Dan Teknologi di Pendidikan: Gw yakin digitalisasi dan teknologi solusi strategis buat pendidikan banget. #Update #Opinion #Guru;2;percaya
@mutedmegaphone astaga aku juga karena masalahnya ini gara-gara makan ciank anggaran pendidikan yang dikurangin.. aku jadi kasian sama para guru masalahnya. Dana yang belu kurang aja masih banyak tuh fasilitas skula yang masih kurang tapi like wut?? anjir;6;sedih
Kabar Pendidikan: Sumber Daya Manusia — oyy biadap!!! kau, sumber daya manusia solusi strategis buat pendidikan banget. #PIP #carikerja #Discussion #Update #Pendidikan;1;senang
Update Pendidikan: Sumber Daya Manusia — HAHA 😂! sumber daya manusia di pendidikan menunjukkan anjir! #SahabatBispar #IndonesiaMaju #Indonesia #Opinion #Siswa;6;sedih
Info Pendidikan: Digitalisasi Dan Teknologi ¬ó mendikdasmen apresiasi digitalisasi digitalisasi dan teknologi di pendidikan ngeliat banget (terkait fasilitas belajar);6;sedih
Bagaimana menurut kalian soal Pemerataan Dan Inklusivitas di Pendidikan? Aduh! pemerataan dan inklusivitas di pendidikan rawan banyak nih.;5;takut
Kabar Pendidikan: Pemerataan Dan Inklusivitas ¬ó Setuju pemerataan dan inklusivitas solusi strategis buat pendidikan sih. #pendidikan #BRIFokusUMKM #Opinion #Indonesia #Guru;2;percaya
Slnjtnya di hadapan sekitar 44 guru dari 22 CLC yg tersebar di wilker Konsulat RI Tawau yaitu Tawau Lahad Datu Semporna Kunak &amp;3;terkejut
@GNFI Mungkin mbaknya belum tau gaji seorang guru tetap apalagi honorer https://t.co/QVgXj7xfYU;4;netral
Bagaimana menurut kalian soal Pemerataan Dan Inklusivitas di Pendidikan? Waduh! pemerataan dan inklusivitas di pendidikan rawan risiko banget. (terkait kompetensi guru);5;takut
Pendapatku soal Sumber Daya Manusia di Pendidikan: Speechless! sumber daya manusia buat pendidikan wahana banget! #IndonesiaMaju #IndonesiaEmas #Discussion #Update #Guru;2;percaya
@kumparan Jangan semua insentif dikasih ke org miskin yg multiplier effect nya minim. Stop MBG ganti dgn pembiayaan utk pendidikan &amp;7;marah
Menurut saya Sarana Dan Prasarana di Pendidikan itu Setuju sarana dan prasarana solusi strategis buat pendidikan banget. (terkait kompetensi guru) #UangKita #SekolahRakyat #Update #Indonesia #Pendidikan;2;percaya
Pendapatku soal Sumber Daya Manusia di Pendidikan: kriteria guru yang, sumber daya manusia solusi strategis buat pendidikan sih. (terkait kompetensi guru) #IndonesiaMaju #PIP #Indonesia #Discussion #Education;1;senang
Info Pendidikan: Tata Kelola Dan Koordinasi — Alhamdulillah tata kelola dan koordinasi di pendidikan makin membangun bgt! #IndonesiaGelap2025 #pendidikan #Indonesia #Discussion #Siswa;7;marah
@PartaiSocmed @Guru_PNS Korupsi di sekeolah terjadi karena Anggaran Infrastruktur Pendidkkan sangat kecil sehingga sekolah nyari strategi untuk pendanaan.Dari bahas ini mending tanyaa pemerintah knp lebih senang bangun infrastruktur dari pada pendidikan;6;sedih
Salah satu manfaat utama dari anggaran ini adalah renovasi 22 ribu sekolah demi menciptakan lingkungan belajar yang lebih aman nyaman dan mendukung tumbuh kembang siswa karena pendidikan yang unggul dimulai dari fasilitas yang layak. Yuk simak selengkapnya #APBN2025 https://t.co/PxXZhoZ6aE;1;senang
Utas ?? Pendidikan/Pemerataan Dan Inklusivitas: Woah! pemerataan dan inklusivitas di pendidikan wow banget! #pendidikan #DIGESER_UNTUK_RAKYAT #Discussion #Opinion #Guru;3;terkejut
ok solusinya adalah pembatasan bansos perkepala keluarga. Ini kan maksud bansos dan beasiswa untuk anak semacam Kartu Indonesia Pintar gitu jadi tubjangan bansos ini dibatasin dengan maksimal KK itu 2 anak. Kalo ada orang miskin anak 8 ya CARI SENDIRI;7;marah
Karena di dunia kapitalis ini kalau nggak kerja dan nggak punya penghasilan nggak akan bertahan. Semua hal paling dasar: makan tinggal berobat sekolah itu semua butuh uang. Tapi gimana mau kerja kalau pekerjaan itu sendiri hilang karena negara kehilangan kepercayaan?;4;netral
Bagaimana menurut kalian soal Tata Kelola Dan Koordinasi di Pendidikan? sekolah tk ponakan tata kelola dan koordinasi bakalan bikin pendidikan optimis sih #IndonesiaGelap #LangkahTepatEkonomiKuat #Indonesia #Opinion #Pendidikan;7;marah
Update Pendidikan: Pemerataan Dan Inklusivitas ¬ó Speechless! pemerataan dan inklusivitas buat pendidikan nulis parah! (terkait kualitas pembelajaran) #KonsistensiBRI #BRInvestasiHijau #Opinion #Update #Siswa;3;terkejut
sekalinya dapet sekolahan gaji gue ga dibayar tiap bulan anjirlah ini guru kapan sejahteranya sih;5;takut
Update Pendidikan: Sumber Daya Manusia — Miris lihat sumber daya manusia di pendidikan makin prihatin 😭. (terkait kompetensi guru) #SahabatBispar #carikerja #Update #Discussion #Guru;5;takut
Bp Kepala BPSDMD Prov Jateng Bp Dr Sadimin S. Pd M. Eng Pada Hari Selasa 11/3/2025 Membuka Resmi Pelatihan Digitalisasi Pembelajaran Berpusat Kepada Peserta Didik Bagi Guru Yang Didelenggarakan Oleh BPSDMD Prov Jateng Secara Virtual. https://t.co/9icutz62lE;4;netral
@DS_yantie Ngak miskin kok buktinya bisa korupsi Dana Hibah Timah Emas Nikel Minyak Goreng BBM impor (gula beras jagung) Dana Desa Dana Bos Pengadaan Alkes Pengadaan Obat dll.;6;sedih
@tiranisaurus Betul ituu program¬≤ yg kurang berdampak seharusnya di alihkan ke program¬≤ yang prioritas Masa efisiensi anggaran cm gara¬≤ makan gratis kan ngga mungkin ya lucu banget kalo cm gara2 hal itu padahal pembangunan¬≤ laine harus ttp terus berja;6;sedih
Kabar Pendidikan: Sarana Dan Prasarana ‚Äî Sedih bgt üò¢ lihat sarana dan prasarana di pendidikan makin arsipaja üò≠. #UangKita #MPLSRamah #Opinion #Indonesia #Siswa;6;sedih
Menurut saya, Sumber Daya Manusia di Pendidikan itu Miris lihat sumber daya manusia di pendidikan makin wisudaan 😭. #PIP #lowongankerja #Indonesia #Discussion #Siswa;5;takut
@croixsanct Pantesan aja ada program kartu Indonesia pintar kartu Indonesia sehat jadi bisa gratis berobat subsidi tol Trans jawa tol Trans sumatera kemiskinan turun desa-desa udah bnyk yg maju berkat dana desa pembangunan daerah perbatasan negara bendung;1;senang
@menyamenyanen @B_dzoel Bukan cuman krna itu..akan bnyak dampak lain dri efisiensi ini..nti berimbas jg ke perputaran ekonomi dan yg paling kena imbasnya ke pendidikan dan kesehatan..dua bidan itu dah jelas2 kena efisiensi anggaran;4;netral
Setuju nggak kalau Pemerataan Dan Inklusivitas bikin Pendidikan makin efisien? Woah! pemerataan dan inklusivitas di pendidikan kebijakan banget! #qrisbri #KonsistensiBRI #Opinion #Update #Pendidikan;3;terkejut
@cuitcuap_ Kabar baik Menkeu alokasi anggaran pendidikan yang meningkat ini akan mempercepat penyelesaian masalah kekurangan fasilitas dan tenaga pengajar di daerah-daerah. UKT KIP Honorer Aman;1;senang
Kabar Pendidikan: Sumber Daya Manusia — Miris lihat sumber daya manusia di pendidikan makin prihatin 😭. #loker #Humaniora #Discussion #Indonesia #Education;5;takut
Msh byk ortu yg gak percaya dgn sistem pendidikan di sekolah kabupaten gw ngalamin itu pas SMA sampe skr jd ortu pun gw ngerasain hal yg sama sistem zonasi malah bikin runyam;4;netral
Menurut saya, Sumber Daya Manusia di Pendidikan itu Gw yakin sumber daya manusia bakalan bikin pendidikan optimis banget #AdadiKompas #PIP #Indonesia #Discussion #Pendidikan;1;senang
IMO Pendidikan/Digitalisasi Dan Teknologi: tak terasa tahun! digitalisasi dan teknologi di pendidikan rawan risiko banget.;5;takut
Bagaimana menurut kalian soal Sumber Daya Manusia di Pendidikan? Sedih bgt 😢 lihat sumber daya manusia di pendidikan makin riweh banget. #IndonesiaMaju #IndonesiaEmas #Opinion #Indonesia #Siswa;5;takut
@Aryghosie @DS_yantie Sekolah Unggulan Garuda adalah program pendidikan berkualitas tinggi di bidang STEM (Sains Teknologi Teknik Matematika) yang digagas Presiden Prabowo Subianto. Ditujukan untuk siswa di daerah terpencil mulai beroperasi 2025 dengan be;1;senang
BRI satukan ESG dalam seluruh rantai nilai pembiayaan untuk ekonomi yang hijau dan inklusif. #BRIkanEkonomiHijau #ESGBRI #qrisbri https://t.co/WRnuBEnceS;1;senang
@AfifFuadS Ga pernah denger gw anshor/banser protes: Beras mahal pertalite hilang pajak naik uang sekolah naik hutang gila gilaan korupsi yg menggila pemilu kotor perusahaan byk yg bangkrut BUMN bangkrut janji palsu nepotism subsidi mobil listrik utk oran;6;sedih
Ada masukan buat Pemerataan Dan Inklusivitas di Pendidikan? Speechless! pemerataan dan inklusivitas buat pendidikan isengiseng banget! #KomitmenBRI #DIGESER_UNTUK_RAKYAT #Update #Discussion #Education;3;terkejut
Di Kabupaten Empat Lawang PLN memastikan infrastruktur kelistrikan tersedia untuk mendukung operasional sekolah tersebut secara optimal.;1;senang
@_riverheaven @KejaksaanRI mestinya minta @bpkri audit penggunaan dana BOS. Sampling aja 25 SDN 10 SMPN 10 SMAN/SMKN/ provinsi. Baru tahu deh arti korupsi telah menjamur Sekolah yg akan diaudit jangan minta ke Dinas Pendidikan. Tentukan sendiri dg kriteri;6;sedih
Kabar Pendidikan: Tata Kelola Dan Koordinasi — Setuju, tata kelola dan koordinasi solusi strategis buat pendidikan banget. (terkait akses pendidikan) #AdadiKompas #IndonesiaGelap #Opinion #Indonesia #Education;1;senang
Pendapatku soal Pemerataan Dan Inklusivitas di Pendidikan: Speechless! pemerataan dan inklusivitas buat pendidikan kebijakan banget! #SobATRBPN #pendidikan #Update #Discussion #Siswa;3;terkejut
Pendapatku soal Sarana Dan Prasarana di Pendidikan: Speechless! sarana dan prasarana buat pendidikan pendidikan parah! #Pendidikan #Discussion #Opinion #Guru;3;terkejut
@erlanishere Maklum itu si @orw7 kehabisan supplemen kartu Indonesia pintar dari junjungannya yang TOLOL BANGET @jokowi @gibran_tweet @kaesangp @Israel https://t.co/UmvMU3Dper;7;marah
Kalau generasi Indonesia mulai dari anak-anak udah dibiasakan ngandelin AI gimana coba masa depan Indonesia ini? Tau sendiri AI di Indonesia digunakan buat pengganti otak manusia yg pengen semuanya serba instan. Kaya gak Worth it bgt klo sekolah bayar mahal-mahal tp ngandelin AI;5;takut
Update Pendidikan: Sumber Daya Manusia — Miris lihat sumber daya manusia di pendidikan makin riweh banget. #Humaniora #AdadiKompas #Discussion #Opinion #Pendidikan;5;takut
pantes sarana pendidikan banyak yg mengenaskan coba anggaran kemenhan dan/atau polri direlokasi;5;takut
@jurnalkentjan Pemerintahnya buta prioritas. Tiap ganti menteri ganti kurikulum ganti kebijakan. Guru kompeten masih gak didukung dg gaji yg layak. Ortu masih cenderung ngandelin sekolah buat pendidikan mental &amp;7;marah
Setuju nggak kalau Sarana Dan Prasarana bikin Pendidikan makin efisien? Gw yakin sarana dan prasarana solusi strategis buat pendidikan sih. (terkait kompetensi guru) #UangKita #KementerianHukum #Indonesia #Update #Education;1;senang
Bangun Mimpimu Dimanapun Kamu Berada! Kuliah negeri itu pilihan Kuliah swasta juga peluang! Kamu bisa dapat ilmu pengalaman dan jaringan yang luar biasa di Universitas Bina Sarana Informatika sebagai Kampus Digital Kreatif. #kuliahbsiaja #ubsi https://t.co/ttDeTuBFnY https://t.co/aNIIyzjESQ;3;terkejut
Kejagung telah memeriksa 28 saksi terkait kasus dugaan korupsi pengadaan Chromebook di Kemendikbudristek (Kementerian Pendidikan Kebudayaan Riset dan Teknologi) tahun 2019 2022. https://t.co/dVKXavMZOB;4;netral
yay satu langkah maju dlm pemberantasan korupsi di pendidikan https://t.co/ykLu8YmBNO;7;marah
@tempodotco Padahal ya kebijakan tentang pendidikan udah ada yang menanggung jawabinya yaitu dari pihak kementerian dia teh sebenarnya ada masalah apa sih suka ngotak-ngatik sistem pendidikan padahal bukan ranahnya? Emang dia dari kalangan pendidik? Tau g;6;sedih
aneh aja pemerintah jor-joran bgt naikin anggaran buat militer dan mangkas anggaran pendidikan dll yg jauh lebih penting dgn dalih efisiensi i mean negara kita lg ga dalam ancaman militer loh. kenapa dari sekian banyak aspek dananya malah di alokasikan ke militer.;4;netral
IMO Pendidikan/Sumber Daya Manusia: fakultas vokasi universitas, sumber daya manusia solusi strategis buat pendidikan banget. #loker #cariloker #Update #Indonesia #Guru;1;senang
Ada masukan buat Sumber Daya Manusia di Pendidikan? ums memimpin revolusi! sumber daya manusia di pendidikan taqibalqibul banget! #lowongankerja #PIP #Update #Discussion #Siswa;7;marah
IMO Pendidikan/Sumber Daya Manusia: @donisuwandi @daniellsinaga_ gapok! sumber daya manusia di pendidikan indonesia parah! #carikerja #lowongankerja #Discussion #Indonesia #Siswa;2;percaya
